Plot Title: 21415544,,,,,,,
#,"Date Time, GMT-10:00","Low Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","High Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","Temp, °C (LGR S/N: 21415544, SEN S/N: 21415544)","Specific Conductance, μS/cm (LGR S/N: 21415544)",Coupler Detached (LGR S/N: 21415544),End Of File (LGR S/N: 21415544)
6122,06/11/25 1:10:00 AM,5702.8,5799.7,24.62,5848.6,,
6123,06/11/25 1:20:00 AM,5700.6,5796.3,24.62,5845.1,,
6124,06/11/25 1:30:00 AM,5697.7,5792.9,24.61,5842.9,,
6125,06/11/25 1:40:00 AM,5692.7,5785.5,24.61,5835.5,,
6126,06/11/25 1:50:00 AM,5686.9,5782.1,24.61,5832,,
6127,06/11/25 2:00:00 AM,5679,5774.6,24.6,5825.7,,
6128,06/11/25 2:10:00 AM,5686.9,5782.7,24.6,5833.9,,
6129,06/11/25 2:20:00 AM,5686.9,5783.4,24.57,5838.3,,
6130,06/11/25 2:30:00 AM,5686.9,5780.7,24.57,5835.6,,
6131,06/11/25 2:40:00 AM,5697,5792.2,24.58,5845.9,,
6132,06/11/25 2:50:00 AM,5707.8,5800.4,24.58,5854.2,,
6133,06/11/25 3:00:00 AM,5736.8,5830.2,24.61,5880.6,,
6134,06/11/25 3:10:00 AM,5820.2,5913.2,24.64,5960.5,,
6135,06/11/25 3:20:00 AM,5985.6,6074.9,24.65,6122.2,,
6136,06/11/25 3:30:00 AM,5965.7,6055.1,24.64,6103.5,,
6137,06/11/25 3:40:00 AM,5974.6,6064,24.65,6111.2,,
6138,06/11/25 3:50:00 AM,5968.7,6058.5,24.64,6107,,
6139,06/11/25 4:00:00 AM,5910,6000.4,24.62,6050.9,,
6140,06/11/25 4:10:00 AM,5852.3,5942.4,24.61,5993.7,,
6141,06/11/25 4:20:00 AM,5830.4,5923.4,24.58,5978.4,,
6142,06/11/25 4:30:00 AM,5741.8,5830.9,24.52,5892.5,,
6143,06/11/25 4:40:00 AM,5738.9,5829.6,24.52,5891.2,,
6144,06/11/25 4:50:00 AM,5725.9,5817.3,24.55,5875,,
6145,06/11/25 5:00:00 AM,5702.1,5794.3,24.53,5854.3,,
6146,06/11/25 5:10:00 AM,5668.1,5762.4,24.52,5823.3,,
6147,06/11/25 5:20:00 AM,5634.3,5727.2,24.52,5787.7,,
6148,06/11/25 5:30:00 AM,5560.4,5653.5,24.51,5714.4,,
6149,06/11/25 5:40:00 AM,5540.4,5632.6,24.51,5693.3,,
6150,06/11/25 5:50:00 AM,5503.3,5598.2,24.49,5660.9,,
6151,06/11/25 6:00:00 AM,5478.4,5572.6,24.49,5635.1,,
6152,06/11/25 6:10:00 AM,5443.5,5539.7,24.48,5603,,
6153,06/11/25 6:20:00 AM,5419.4,5516.8,24.48,5579.8,,
6154,06/11/25 6:30:00 AM,5380.5,5474.5,24.47,5538.2,,
6155,06/11/25 6:40:00 AM,5352.2,5448.9,24.48,5511.1,,
6156,06/11/25 6:50:00 AM,5311.4,5405.4,24.48,5467.1,,
6157,06/11/25 7:00:00 AM,5269.2,5365.2,24.49,5425.3,,
6158,06/11/25 7:10:00 AM,5250.9,5344.4,24.49,5404.3,,
6159,06/11/25 7:20:00 AM,5227.8,5323,24.49,5382.7,,
6160,06/11/25 7:30:00 AM,5202.6,5296.3,24.51,5353.4,,
6161,06/11/25 7:40:00 AM,5165.6,5260.2,24.53,5314.6,,
6162,06/11/25 7:50:00 AM,5141.3,5231.5,24.53,5285.6,,
6163,06/11/25 8:00:00 AM,5123.2,5214.2,24.53,5268.2,,
6164,06/11/25 8:10:00 AM,5094,5186.2,24.53,5239.9,,
6165,06/11/25 8:20:00 AM,5056.6,5145.6,24.55,5196.7,,
6166,06/11/25 8:30:00 AM,5019.3,5112.3,24.56,5161.9,,
6167,06/11/25 8:40:00 AM,4971.7,5065.8,24.57,5113.9,,
6168,06/11/25 8:50:00 AM,4948.3,5040.6,24.58,5087.4,,
6169,06/11/25 9:00:00 AM,4918.8,5010.8,24.61,5054.1,,
6170,06/11/25 9:10:00 AM,4887.3,4978.3,24.64,5018.1,,
6171,06/11/25 9:20:00 AM,4859.9,4950.5,24.7,4983.8,,
6172,06/11/25 9:30:00 AM,4820.4,4913.4,24.74,4942.2,,
6173,06/11/25 9:40:00 AM,4799.9,4894.2,24.83,4913.6,,
6174,06/11/25 9:50:00 AM,4781.6,4875.7,24.88,4889.8,,
6175,06/11/25 10:00:00 AM,4736.8,4832.8,24.82,4852.9,,
6176,06/11/25 10:10:00 AM,4698.2,4795.2,24.84,4813.1,,
6177,06/11/25 10:20:00 AM,4654.3,4752.3,24.91,4763,,
6178,06/11/25 10:30:00 AM,4628.7,4728.6,24.94,4736.3,,
6179,06/11/25 10:40:00 AM,4577.7,4681.2,24.89,4693.8,,
6180,06/11/25 10:50:00 AM,4504.8,4607.6,24.89,4620,,
6181,06/11/25 11:00:00 AM,4483.5,4588.5,25.04,4586.3,,
6182,06/11/25 11:10:00 AM,4439.5,4549.8,25.18,4534.2,,
6183,06/11/25 11:20:00 AM,4378.5,4496.7,25.22,4477.6,,
6184,06/11/25 11:30:00 AM,4325.7,4454.2,25.28,4429.7,,
6185,06/11/25 11:40:00 AM,4308.6,4439.1,25.31,4411.9,,
6186,06/11/25 11:50:00 AM,4271.1,4408.4,25.36,4376.8,,
6187,06/11/25 12:00:00 PM,4222.5,4363.3,25.34,4333.8,,
6188,06/11/25 12:10:00 PM,4170.9,4310.4,25.32,4283.1,,
6189,06/11/25 12:20:00 PM,4132.4,4270,25.37,4238.5,,
6190,06/11/25 12:30:00 PM,4083,4229.6,25.43,4193.1,,
6191,06/11/25 12:40:00 PM,4016.4,4167.8,25.34,4139.6,,
6192,06/11/25 12:50:00 PM,3952.5,4109.3,25.36,4079.8,,
6193,06/11/25 1:00:00 PM,3881.9,4050.2,25.4,4017.8,,
6194,06/11/25 1:10:00 PM,3842.3,4009.4,25.33,3983.1,,
6195,06/11/25 1:20:00 PM,3812.3,3977,25.32,3951.8,,
6196,06/11/25 1:30:00 PM,3760.8,3927.8,25.34,3901.3,,
6197,06/11/25 1:40:00 PM,3689.8,3858.6,25.28,3837.3,,
6198,06/11/25 1:50:00 PM,3657,3826.3,25.31,3802.8,,
6199,06/11/25 2:00:00 PM,3636.8,3805.7,25.33,3780.8,,
6200,06/11/25 2:10:00 PM,3612.9,3781.8,25.36,3754.7,,
6201,06/11/25 2:20:00 PM,3578.3,3750.2,25.34,3724.9,,
6202,06/11/25 2:30:00 PM,3507.6,3689.1,25.47,3654.2,,
6203,06/11/25 2:40:00 PM,3445.3,3638.3,25.46,3604.6,,
6204,06/11/25 2:50:00 PM,3408,3611.3,25.47,3577.1,,
6205,06/11/25 3:00:00 PM,3372,3590.1,25.49,3554.7,,
6206,06/11/25 3:10:00 PM,3346.1,3570.2,25.47,3536.4,,
6207,06/11/25 3:20:00 PM,3310.9,3540.1,25.4,3511.8,,
6208,06/11/25 3:30:00 PM,3284.4,3511.9,25.4,3483.8,,
6209,06/11/25 3:40:00 PM,3259.2,3491.4,25.4,3463.4,,
6210,06/11/25 3:50:00 PM,3250.6,3485,25.31,3463.6,,
6211,06/11/25 4:00:00 PM,3202.1,3436.3,25.2,3423.1,,
6212,06/11/25 4:10:00 PM,3166.7,3399.3,25.11,3392.7,,
6213,06/11/25 4:20:00 PM,3196.6,3410.8,24.93,3417.1,,
6214,06/11/25 4:30:00 PM,3212.5,3416.5,24.98,3419.2,,
6215,06/11/25 4:40:00 PM,3227.9,3425.5,24.94,3431.1,,
6216,06/11/25 4:50:00 PM,3243.2,3435.7,24.97,3439.1,,
6217,06/11/25 5:00:00 PM,3257.3,3444.7,24.93,3451,,
6218,06/11/25 5:10:00 PM,3267.2,3447.9,24.93,3454.2,,
6219,06/11/25 5:20:00 PM,3289.9,3463.2,24.96,3467.4,,
6220,06/11/25 5:30:00 PM,3305.9,3473.4,24.89,3482.7,,
6221,06/11/25 5:40:00 PM,3319.5,3481.8,24.87,3492.6,,
6222,06/11/25 5:50:00 PM,3319.5,3474.1,24.8,3490.1,,
6223,06/11/25 6:00:00 PM,3324.4,3470.2,24.82,3484.7,,
6224,06/11/25 6:10:00 PM,3310.9,3449.1,24.78,3466.4,,
6225,06/11/25 6:20:00 PM,3277,3407.6,24.67,3432.7,,
6226,06/11/25 6:30:00 PM,3247.5,3371.8,24.64,3398.8,,
6227,06/11/25 6:40:00 PM,3246.3,3366.7,24.62,3395.1,,
6228,06/11/25 6:50:00 PM,3253.6,3369.9,24.48,3408.4,,
6229,06/11/25 7:00:00 PM,3265.3,3378.8,24.43,3421,,
6230,06/11/25 7:10:00 PM,3294.2,3405.7,24.43,3448.3,,
6231,06/11/25 7:20:00 PM,3329.4,3438.9,24.4,3484.1,,
6232,06/11/25 7:30:00 PM,3409.8,3520.8,24.35,3570.9,,
6233,06/11/25 7:40:00 PM,3535.1,3650.5,24.31,3705.6,,
6234,06/11/25 7:50:00 PM,3724.6,3843.8,24.33,3900.1,,
6235,06/11/25 8:00:00 PM,3981.5,4106.7,24.34,4166,,
6236,06/11/25 8:10:00 PM,4308.6,4440.4,24.38,4500.7,,
6237,06/11/25 8:20:00 PM,4707,4840,24.44,4899.4,,
6238,06/11/25 8:30:00 PM,5048.3,5181.6,24.48,5240.8,,
6239,06/11/25 8:40:00 PM,5329,5463.7,24.53,5520.2,,
6240,06/11/25 8:50:00 PM,5589.1,5717.1,24.57,5771.4,,
6241,06/11/25 9:00:00 PM,5816.6,5942.4,24.62,5992.5,,
6242,06/11/25 9:10:00 PM,6026.1,6148.3,24.66,6194.8,,
6243,06/11/25 9:20:00 PM,6208.6,6325.2,24.69,6369,,
6244,06/11/25 9:30:00 PM,6352.6,6465.1,24.73,6504.4,,
6245,06/11/25 9:40:00 PM,6479.7,6591.1,24.75,6628.4,,
6246,06/11/25 9:50:00 PM,6586.4,6693.9,24.78,6727.5,,
6247,06/11/25 10:00:00 PM,6650,6752.9,24.79,6785.3,,
6248,06/11/25 10:10:00 PM,6683,6785.2,24.8,6816.4,,
6249,06/11/25 10:20:00 PM,6710,6809.2,24.8,6840.5,,
6250,06/11/25 10:30:00 PM,6719.2,6819.7,24.79,6852.5,,
6251,06/11/25 10:40:00 PM,6726.9,6822.5,24.8,6853.8,,
6252,06/11/25 10:50:00 PM,6725.4,6821.8,24.79,6854.6,,
6253,06/11/25 11:00:00 PM,6711.5,6805.6,24.79,6838.3,,
6254,06/11/25 11:10:00 PM,6686.1,6782.4,24.78,6816.4,,
6255,06/11/25 11:20:00 PM,6660,6752.2,24.78,6786.1,,
6256,06/11/25 11:30:00 PM,6621.6,6718.5,24.76,6755.1,,
6257,06/11/25 11:40:00 PM,6582.5,6675.7,24.76,6712,,
6258,06/11/25 11:50:00 PM,6542.8,6639.3,24.75,6676.8,,
6259,06/12/25 12:00:00 AM,6502.5,6597.4,24.74,6636.1,,
6260,06/12/25 12:10:00 AM,6463.7,6559,24.74,6597.5,,
6261,06/12/25 12:20:00 AM,6415.3,6511.7,24.73,6551.3,,
6262,06/12/25 12:30:00 AM,6373.7,6470.7,24.71,6512.8,,
6263,06/12/25 12:40:00 AM,6336.8,6433.9,24.7,6477.1,,
6264,06/12/25 12:50:00 AM,6299.2,6396.5,24.7,6439.5,,
6265,06/12/25 1:00:00 AM,6265.5,6360.5,24.69,6404.6,,
6266,06/12/25 1:10:00 AM,6216.8,6314.9,24.67,6361.4,,
6267,06/12/25 1:20:00 AM,6177.3,6274.8,24.67,6321,,
6268,06/12/25 1:30:00 AM,6136.4,6232.8,24.66,6280,,
6269,06/12/25 1:40:00 AM,6106,6204.6,24.66,6251.6,,
6270,06/12/25 1:50:00 AM,6083,6179.2,24.64,6228.6,,
6271,06/12/25 2:00:00 AM,6054.2,6152.4,24.64,6201.6,,
6272,06/12/25 2:10:00 AM,6027.6,6127,24.62,6178.6,,
6273,06/12/25 2:20:00 AM,6010.6,6108.5,24.64,6157.4,,
6274,06/12/25 2:30:00 AM,5996.6,6093.4,24.62,6144.7,,
6275,06/12/25 2:40:00 AM,5981.9,6079,24.62,6130.2,,
6276,06/12/25 2:50:00 AM,5973.8,6068.8,24.62,6119.9,,
6277,06/12/25 3:00:00 AM,5962.1,6060.6,24.62,6111.7,,
6278,06/12/25 3:10:00 AM,5959.1,6055.8,24.62,6106.8,,
6279,06/12/25 3:20:00 AM,5956.2,6051.7,24.62,6102.7,,
6280,06/12/25 3:30:00 AM,5954,6048.3,24.62,6099.3,,
6281,06/12/25 3:40:00 AM,5953.3,6049.6,24.62,6100.6,,
6282,06/12/25 3:50:00 AM,5962.1,6057.1,24.62,6108.1,,
6283,06/12/25 4:00:00 AM,5964.3,6059.2,24.62,6110.2,,
6284,06/12/25 4:10:00 AM,5967.2,6061.3,24.62,6112.4,,
6285,06/12/25 4:20:00 AM,5964.3,6055.1,24.62,6106.1,,
6286,06/12/25 4:30:00 AM,5964.3,6058.5,24.61,6110.8,,
6287,06/12/25 4:40:00 AM,5973.1,6066,24.6,6119.7,,
6288,06/12/25 4:50:00 AM,5969.4,6063.3,24.6,6117,,
6289,06/12/25 5:00:00 AM,5975.3,6068.1,24.6,6121.8,,
6290,06/12/25 5:10:00 AM,5984.1,6077,24.61,6129.5,,
6291,06/12/25 5:20:00 AM,5972.4,6066.7,24.6,6120.4,,
6292,06/12/25 5:30:00 AM,5958.4,6050.3,24.57,6107.7,,
6293,06/12/25 5:40:00 AM,5953.3,6045.5,24.57,6102.9,,
6294,06/12/25 5:50:00 AM,5943.7,6035.3,24.53,6097.8,,
6295,06/12/25 6:00:00 AM,5932.7,6025.7,24.56,6084.2,,
6296,06/12/25 6:10:00 AM,5915.9,6010.7,24.57,6067.8,,
6297,06/12/25 6:20:00 AM,5913.7,6007.3,24.57,6064.3,,
6298,06/12/25 6:30:00 AM,5893.9,5986.1,24.57,6042.9,,
6299,06/12/25 6:40:00 AM,5863.2,5955.4,24.57,6011.9,,
6300,06/12/25 6:50:00 AM,5844.3,5937,24.57,5993.4,,
6301,06/12/25 7:00:00 AM,5836.2,5928.8,24.58,5983.8,,
6302,06/12/25 7:10:00 AM,5822.4,5913.8,24.58,5968.7,,
6303,06/12/25 7:20:00 AM,5800.6,5892.7,24.58,5947.4,,
6304,06/12/25 7:30:00 AM,5768.6,5861.5,24.58,5915.9,,
6305,06/12/25 7:40:00 AM,5717.9,5811.2,24.58,5865.1,,
6306,06/12/25 7:50:00 AM,5720.1,5812.6,24.61,5862.8,,
6307,06/12/25 8:00:00 AM,5715.1,5806.5,24.61,5856.7,,
6308,06/12/25 8:10:00 AM,5696.3,5787.5,24.64,5833.8,,
6309,06/12/25 8:20:00 AM,5694.1,5783.4,24.66,5827.2,,
6310,06/12/25 8:30:00 AM,5683.3,5772.6,24.66,5816.3,,
6311,06/12/25 8:40:00 AM,5667.4,5757.7,24.7,5796.4,,
6312,06/12/25 8:50:00 AM,5646.5,5736,24.69,5775.8,,
6313,06/12/25 9:00:00 AM,5631.4,5720.4,24.75,5752.7,,
6314,06/12/25 9:10:00 AM,5597.7,5688.7,24.75,5720.9,,
6315,06/12/25 9:20:00 AM,5572.6,5663,24.79,5690.2,,
6316,06/12/25 9:30:00 AM,5530.4,5623.2,24.79,5650.2,,
6317,06/12/25 9:40:00 AM,5481.2,5576.7,24.83,5598.8,,
6318,06/12/25 9:50:00 AM,5434.3,5532.3,24.87,5549.5,,
6319,06/12/25 10:00:00 AM,5377,5479.2,24.87,5496.2,,
6320,06/12/25 10:10:00 AM,5333.9,5440.9,24.94,5449.8,,
6321,06/12/25 10:20:00 AM,5268.5,5382.6,24.94,5391.4,,
6322,06/12/25 10:30:00 AM,5201.9,5323.7,25.02,5323.4,,
6323,06/12/25 10:40:00 AM,5139.9,5269.6,25.04,5267.1,,
6324,06/12/25 10:50:00 AM,5090.5,5226.9,25.05,5223.3,,
6325,06/12/25 11:00:00 AM,5030.3,5172.2,25.06,5167.5,,
6326,06/12/25 11:10:00 AM,4925.7,5081.8,25.2,5062.3,,
6327,06/12/25 11:20:00 AM,4831.3,5007.4,25.28,4979.8,,
6328,06/12/25 11:30:00 AM,4772.1,4963,25.36,4927.4,,
6329,06/12/25 11:40:00 AM,4778.2,4971.7,25.42,4929.8,,
6330,06/12/25 11:50:00 AM,4736.8,4931.9,25.45,4887.3,,
6331,06/12/25 12:00:00 PM,4687.4,4886.3,25.47,4840.1,,
6332,06/12/25 12:10:00 PM,4626.7,4824.9,25.42,4784.3,,
6333,06/12/25 12:20:00 PM,4529.5,4727.9,25.4,4690,,
6334,06/12/25 12:30:00 PM,4407.7,4607.6,25.4,4570.7,,
6335,06/12/25 12:40:00 PM,4328.3,4532.1,25.38,4497.7,,
6336,06/12/25 12:50:00 PM,4221.2,4415.6,25.29,4390.4,,
6337,06/12/25 1:00:00 PM,4080.4,4266.1,25.19,4250.6,,
6338,06/12/25 1:10:00 PM,3999.6,4184.7,25.14,4173.9,,
6339,06/12/25 1:20:00 PM,3972.5,4157.4,25.25,4137.1,,
6340,06/12/25 1:30:00 PM,3950,4135.3,25.23,4116.8,,
6341,06/12/25 1:40:00 PM,3898.6,4082,25.13,4072.3,,
6342,06/12/25 1:50:00 PM,3839.8,4019.1,25.1,4012.1,,
6343,06/12/25 2:00:00 PM,3790.7,3964,25.05,3961.3,,
6344,06/12/25 2:10:00 PM,3738.6,3905.8,25.01,3906.4,,
6345,06/12/25 2:20:00 PM,3679.1,3841.8,24.93,3848.9,,
6346,06/12/25 2:30:00 PM,3658.9,3817.3,24.97,3821.1,,
6347,06/12/25 2:40:00 PM,3633,3799.2,25.06,3795.8,,
6348,06/12/25 2:50:00 PM,3599.1,3775.4,25.06,3772,,
6349,06/12/25 3:00:00 PM,3562.7,3747.7,25.04,3745.9,,
6350,06/12/25 3:10:00 PM,3503.8,3689.1,24.91,3697.4,,
6351,06/12/25 3:20:00 PM,3491.4,3675.6,24.89,3685.5,,
6352,06/12/25 3:30:00 PM,3475.8,3670.4,24.83,3684.9,,
6353,06/12/25 3:40:00 PM,3457.7,3658.2,24.84,3671.9,,
6354,06/12/25 3:50:00 PM,3485.1,3687.1,24.67,3714.2,,
6355,06/12/25 4:00:00 PM,3516.3,3712.9,24.67,3740.2,,
6356,06/12/25 4:10:00 PM,3540.7,3738.6,24.65,3767.7,,
6357,06/12/25 4:20:00 PM,3575.2,3767,24.53,3806,,
6358,06/12/25 4:30:00 PM,3600.3,3786.3,24.51,3827.1,,
6359,06/12/25 4:40:00 PM,3606.6,3788.9,24.56,3825.7,,
6360,06/12/25 4:50:00 PM,3619.8,3799.9,24.47,3844.1,,
6361,06/12/25 5:00:00 PM,3647.5,3821.8,24.47,3866.3,,
6362,06/12/25 5:10:00 PM,3686.7,3856.7,24.44,3904.1,,
6363,06/12/25 5:20:00 PM,3704.4,3867.7,24.45,3914.4,,
6364,06/12/25 5:30:00 PM,3689.8,3847,24.45,3893.4,,
6365,06/12/25 5:40:00 PM,3698,3850.2,24.48,3894.2,,
6366,06/12/25 5:50:00 PM,3686.7,3833.4,24.48,3877.2,,
6367,06/12/25 6:00:00 PM,3681.6,3824.4,24.49,3867.3,,
6368,06/12/25 6:10:00 PM,3671.5,3809.6,24.52,3849.8,,
6369,06/12/25 6:20:00 PM,3642.5,3776.7,24.48,3819.8,,
6370,06/12/25 6:30:00 PM,3604.1,3732.2,24.44,3778,,
6371,06/12/25 6:40:00 PM,3574.6,3698.1,24.44,3743.5,,
6372,06/12/25 6:50:00 PM,3545.7,3665.9,24.4,3714.1,,
6373,06/12/25 7:00:00 PM,3537.6,3653.1,24.39,3701.9,,
6374,06/12/25 7:10:00 PM,3535.7,3650.5,24.39,3699.3,,
6375,06/12/25 7:20:00 PM,3575.8,3687.8,24.36,3739.4,,
6376,06/12/25 7:30:00 PM,3584,3694.9,24.33,3749,,
6377,06/12/25 7:40:00 PM,3610.4,3720,24.3,3776.9,,
6378,06/12/25 7:50:00 PM,3656.4,3767,24.3,3824.6,,
6379,06/12/25 8:00:00 PM,3698.7,3807,24.29,3866.1,,
6380,06/12/25 8:10:00 PM,3783,3893.5,24.29,3953.9,,
6381,06/12/25 8:20:00 PM,3955.8,4071,24.3,4133.3,,
6382,06/12/25 8:30:00 PM,4168.3,4288.2,24.33,4351,,
6383,06/12/25 8:40:00 PM,4424.3,4547.2,24.35,4611.9,,
6384,06/12/25 8:50:00 PM,4750.3,4875.1,24.4,4939.2,,
6385,06/12/25 9:00:00 PM,5019.3,5146.3,24.45,5208.4,,
6386,06/12/25 9:10:00 PM,5345.2,5469.8,24.51,5528.8,,
6387,06/12/25 9:20:00 PM,5585.5,5705.6,24.55,5762.2,,
6388,06/12/25 9:30:00 PM,5819.5,5935.6,24.58,5990.7,,
6389,06/12/25 9:40:00 PM,6001,6117.4,24.62,6168.9,,
6390,06/12/25 9:50:00 PM,6163.9,6277.6,24.66,6325.1,,
6391,06/12/25 10:00:00 PM,6303,6411.7,24.69,6456.1,,
6392,06/12/25 10:10:00 PM,6431.1,6534.7,24.73,6574.4,,
6393,06/12/25 10:20:00 PM,6538.3,6638.6,24.74,6677.5,,
6394,06/12/25 10:30:00 PM,6626.2,6724.8,24.76,6761.4,,
6395,06/12/25 10:40:00 PM,6683.8,6781.7,24.78,6815.7,,
6396,06/12/25 10:50:00 PM,6724.6,6819.7,24.8,6851,,
6397,06/12/25 11:00:00 PM,6747,6840.9,24.8,6872.3,,
6398,06/12/25 11:10:00 PM,6754,6850,24.8,6881.5,,
6399,06/12/25 11:20:00 PM,6760.9,6852.2,24.8,6883.7,,
6400,06/12/25 11:30:00 PM,6761.7,6851.4,24.8,6882.9,,
6401,06/12/25 11:40:00 PM,6754,6843,24.79,6875.9,,
6402,06/12/25 11:50:00 PM,6726.2,6816.9,24.78,6851.1,,
6403,06/13/25 12:00:00 AM,6684.6,6774,24.78,6808,,
6404,06/13/25 12:10:00 AM,6653.8,6744.5,24.76,6781.2,,
6405,06/13/25 12:20:00 AM,6609.3,6700.9,24.75,6738.8,,
6406,06/13/25 12:30:00 AM,6562.7,6655.4,24.74,6694.4,,
6407,06/13/25 12:40:00 AM,6513.9,6605.8,24.71,6648.8,,
6408,06/13/25 12:50:00 AM,6461.5,6555.6,24.7,6599.6,,
6409,06/13/25 1:00:00 AM,6411.5,6506.8,24.67,6554.7,,
6410,06/13/25 1:10:00 AM,6363.9,6456.8,24.66,6505.7,,
6411,06/13/25 1:20:00 AM,6324,6419.3,24.65,6469.3,,
6412,06/13/25 1:30:00 AM,6288.7,6385.4,24.62,6439.2,,
6413,06/13/25 1:40:00 AM,6252.7,6346.6,24.62,6400.1,,
6414,06/13/25 1:50:00 AM,6219.1,6313.5,24.62,6366.7,,
6415,06/13/25 2:00:00 AM,6191.5,6284.5,24.61,6338.8,,
6416,06/13/25 2:10:00 AM,6170.6,6265.9,24.6,6321.4,,
6417,06/13/25 2:20:00 AM,6155.7,6251.4,24.58,6309.4,,
6418,06/13/25 2:30:00 AM,6146.8,6242.5,24.57,6301.8,,
6419,06/13/25 2:40:00 AM,6137.9,6234.2,24.56,6294.7,,
6420,06/13/25 2:50:00 AM,6129,6225.2,24.55,6287,,
6421,06/13/25 3:00:00 AM,6123,6219,24.53,6283.4,,
6422,06/13/25 3:10:00 AM,6114.9,6208.7,24.53,6273,,
6423,06/13/25 3:20:00 AM,6111.9,6206,24.53,6270.2,,
6424,06/13/25 3:30:00 AM,6125.3,6218.4,24.58,6276.1,,
6425,06/13/25 3:40:00 AM,6137.9,6232.8,24.58,6290.6,,
6426,06/13/25 3:50:00 AM,6143.1,6234.2,24.57,6293.4,,
6427,06/13/25 4:00:00 AM,6152,6244.5,24.58,6302.4,,
6428,06/13/25 4:10:00 AM,6166.9,6259,24.57,6318.4,,
6429,06/13/25 4:20:00 AM,6202.7,6294.8,24.6,6350.5,,
6430,06/13/25 4:30:00 AM,6247.5,6339,24.62,6392.4,,
6431,06/13/25 4:40:00 AM,6256.5,6347.3,24.62,6400.8,,
6432,06/13/25 4:50:00 AM,6247.5,6337,24.62,6390.4,,
6433,06/13/25 5:00:00 AM,6238.5,6330,24.61,6384.7,,
6434,06/13/25 5:10:00 AM,6154.2,6245.2,24.52,6311.2,,
6435,06/13/25 5:20:00 AM,6149,6241.1,24.53,6305.7,,
6436,06/13/25 5:30:00 AM,6148.3,6240.4,24.56,6301,,
6437,06/13/25 5:40:00 AM,6140.1,6230.7,24.56,6291.2,,
6438,06/13/25 5:50:00 AM,6119.3,6210.1,24.56,6270.4,,
6439,06/13/25 6:00:00 AM,6080.8,6172.3,24.56,6232.2,,
6440,06/13/25 6:10:00 AM,6040.9,6132.5,24.56,6192,,
6441,06/13/25 6:20:00 AM,6001,6093.4,24.55,6153.9,,
6442,06/13/25 6:30:00 AM,5972.4,6064.7,24.55,6124.9,,
6443,06/13/25 6:40:00 AM,5882.9,5975.2,24.53,6037,,
6444,06/13/25 6:50:00 AM,5882.9,5974.5,24.55,6033.8,,
6445,06/13/25 7:00:00 AM,5850.1,5942.4,24.55,6001.4,,
6446,06/13/25 7:10:00 AM,5819.5,5910.4,24.55,5969,,
6447,06/13/25 7:20:00 AM,5800.6,5894.1,24.57,5950.1,,
6448,06/13/25 7:30:00 AM,5781.7,5874.4,24.57,5930.2,,
6449,06/13/25 7:40:00 AM,5749.8,5841.1,24.58,5895.3,,
6450,06/13/25 7:50:00 AM,5723,5813.9,24.58,5867.8,,
6451,06/13/25 8:00:00 AM,5694.1,5786.1,24.61,5836.1,,
6452,06/13/25 8:10:00 AM,5626.4,5717.7,24.6,5768.3,,
6453,06/13/25 8:20:00 AM,5618.5,5711,24.64,5756.7,,
6454,06/13/25 8:30:00 AM,5598.4,5689.3,24.64,5734.8,,
6455,06/13/25 8:40:00 AM,5505.4,5596.9,24.64,5641.7,,
6456,06/13/25 8:50:00 AM,5497.6,5588.1,24.65,5631.6,,
6457,06/13/25 9:00:00 AM,5480.5,5574,24.69,5612.6,,
6458,06/13/25 9:10:00 AM,5443.5,5538.3,24.71,5574.3,,
6459,06/13/25 9:20:00 AM,5406.7,5500.7,24.75,5531.8,,
6460,06/13/25 9:30:00 AM,5373.4,5468.4,24.78,5495.8,,
6461,06/13/25 9:40:00 AM,5352.2,5446.3,24.85,5465.5,,
6462,06/13/25 9:50:00 AM,5307.1,5404,24.83,5425.4,,
6463,06/13/25 10:00:00 AM,5267.8,5365.2,24.85,5384.1,,
6464,06/13/25 10:10:00 AM,5214.5,5315,24.91,5327,,
6465,06/13/25 10:20:00 AM,5157.3,5260.9,24.98,5265,,
6466,06/13/25 10:30:00 AM,5089.8,5198.9,24.98,5203,,
6467,06/13/25 10:40:00 AM,5050.4,5157.6,24.98,5161.6,,
6468,06/13/25 10:50:00 AM,5015.1,5125,25.04,5122.5,,
6469,06/13/25 11:00:00 AM,4956.6,5069.8,25.07,5064.2,,
6470,06/13/25 11:10:00 AM,4894.1,5014.1,25.27,4987.5,,
6471,06/13/25 11:20:00 AM,4842.9,4978.3,25.38,4940.5,,
6472,06/13/25 11:30:00 AM,4796.5,4937.9,25.38,4900.4,,
6473,06/13/25 11:40:00 AM,4799.2,4941.9,25.42,4900.3,,
6474,06/13/25 11:50:00 AM,4734.7,4881,25.32,4850,,
6475,06/13/25 12:00:00 PM,4680,4827.5,25.34,4794.9,,
6476,06/13/25 12:10:00 PM,4602.5,4749.7,25.34,4717.6,,
6477,06/13/25 12:20:00 PM,4564.3,4718.1,25.47,4673.5,,
6478,06/13/25 12:30:00 PM,4509.5,4666.1,25.41,4627.8,,
6479,06/13/25 12:40:00 PM,4569,4712.8,25.51,4664.3,,
6480,06/13/25 12:50:00 PM,4514.8,4656.9,25.41,4618.7,,
